"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB229002433","하동","31103","37.8588167","126.7769","27","GGB229000249"
"GGB229002477","별의원","31437","37.85735","126.7811","28","GGB229000249"
"GGB229002699","문산삼거리버스터미널","31820","37.8575167","126.7846","29","GGB229000249"
"GGB229001511","농협은행.시장입구앞","30937","37.8565167","126.78525","30","GGB229000249"
"GGB229000288","한진1차.문산역","30334","37.8548333","126.78585","31","GGB229000249"
"GGB229001417","휴먼빌","31542","37.8524167","126.7867333","32","GGB229000249"
"GGB229000291","문산역","30339","37.8538667","126.7872167","33","GGB229000249"
"GGB229001199","문산읍행정복지센터","30350","37.85765","126.7889333","34","GGB229000249"
"GGB229001199","문산읍행정복지센터","30350","37.85765","126.7889333","1","GGB229000250"
"GGB229000290","문산역","30338","37.8541167","126.7869833","2","GGB229000250"
"GGB229002336","휴먼빌","31931","37.8527667","126.7866333","3","GGB229000250"
"GGB229000289","한진1차.문산역","30336","37.85425","126.7861667","4","GGB229000250"
"GGB229001643","농협은행.시장입구앞","30941","37.8565833","126.7853833","5","GGB229000250"
"GGB229001027","문산타워.구문산터미널","30335","37.85825","126.7856667","6","GGB229000250"
"GGB229000262","십자약국","30340","37.8600833","126.7874667","7","GGB229000250"
"GGB229001152","부대앞","30349","37.8653","126.7886833","8","GGB229000250"
"GGB229000324","여우고개","30344","37.87185","126.7883333","9","GGB229000250"
"GGB229000323","운천1리.대덕골","30319","37.8766333","126.7815167","10","GGB229000250"
"GGB229000184","운천2리","30260","37.8787667","126.7738167","11","GGB229000250"
"GGB229000183","운천3리","30237","37.8804833","126.77005","12","GGB229000250"
"GGB229000182","마루머리","30179","37.8873667","126.7602833","13","GGB229000250"
"GGB229000073","통일대교북문","30890","37.9097333","126.7368833","14","GGB229000250"
"GGB229001158","통일촌사거리","30778","37.9099667","126.7361167","15","GGB229000250"
"GGB229000052","직판장","30755","37.9097833","126.73405","16","GGB229000250"
"GGB229000051","통일촌아랫정거장","30756","37.9094833","126.7308833","17","GGB229000250"
"GGB229000050","통일촌면사무소","30757","37.9064333","126.7311167","18","GGB229000250"
"GGB229000049","통일촌윗정거장","30809","37.9046333","126.7329","19","GGB229000250"
"GGB229001245","통일촌삼거리","30723","37.9021833","126.7340167","20","GGB229000250"
"GGB229000058","그리브스","30878","37.8995333","126.73205","21","GGB229000250"
"GGB229000057","적십자사","30754","37.8980167","126.72875","22","GGB229000250"
"GGB229001161","멸공관","30713","37.8944","126.7253167","23","GGB229000250"
"GGB229000072","적십자사","30751","37.8979167","126.7289333","24","GGB229000250"
"GGB229000071","그리브스","30808","37.8994","126.73215","25","GGB229000250"
"GGB229000070","통일촌삼거리","30752","37.90215","126.7341667","26","GGB229000250"
"GGB229000069","통일촌사거리","30721","37.9098","126.7362667","27","GGB229000250"
"GGB229001480","9035부대","30053","37.9174833","126.7387667","28","GGB229000250"
"GGB229001481","미군훈련장","30005","37.921","126.74185","29","GGB229000250"
"GGB229000066","전초검문소","30753","37.9316833","126.7338833","30","GGB229000250"
"GGB229000064","후방CP","31132","37.9366833","126.75195","31","GGB229000250"
"GGB229001154","해마루촌","30341","37.9261167","126.7874","32","GGB229000250"
"GGB277102334","동파리(경유)",,"37.9211667","126.7786667","33","GGB229000250"
"GGB277102335","동파리(경유)",,"37.92785","126.7736833","34","GGB229000250"
"GGB277102336","방목리(경유)",,"37.93705","126.7664167","35","GGB229000250"
"GGB229000065","후방CP","30891","37.9369","126.7516667","36","GGB229000250"
"GGB229000048","통일대교북문","30889","37.9093833","126.73685","37","GGB229000250"
"GGB229000187","마정1리","30195","37.8850333","126.76305","38","GGB229000250"
"GGB229000186","운천3리","30239","37.8803167","126.76985","39","GGB229000250"
"GGB229000185","운천2리","30263","37.8784167","126.7742333","40","GGB229000250"
"GGB229000336","운천1리.대덕골","30320","37.87635","126.78175","41","GGB229000250"
"GGB229000335","여우고개","30347","37.87175","126.7878833","42","GGB229000250"
"GGB229002704","어울림아파트","31502","37.8638","126.78815","43","GGB229000250"
"GGB229000258","십자약국","30342","37.8602","126.78735","44","GGB229000250"
"GGB229001026","북파주농협.구문산터미널","30333","37.85835","126.7855167","45","GGB229000250"
"GGB229001511","농협은행.시장입구앞","30937","37.8565167","126.78525","46","GGB229000250"
"GGB229000288","한진1차.문산역","30334","37.8548333","126.78585","47","GGB229000250"
"GGB229001417","휴먼빌","31542","37.8524167","126.7867333","48","GGB229000250"
"GGB229000291","문산역","30339","37.8538667","126.7872167","49","GGB229000250"
"GGB229001199","문산읍행정복지센터","30350","37.85765","126.7889333","50","GGB229000250"
"GGB229000583","금촌농협","30302","37.7672","126.7783833","1","GGB229000251"
"GGB229000582","금촌역","30265","37.76585","126.77535","2","GGB229000251"
"GGB229000534","금촌사거리","30273","37.7624833","126.7755667","3","GGB229000251"
"GGB229000533","장안아파트","30294","37.7601167","126.7772167","4","GGB229000251"
"GGB229000563","KT파주지사","30276","37.75895","126.7761","5","GGB229000251"
"GGB229000589","금촌로타리","30255","37.7585833","126.77315","6","GGB229000251"
"GGB229000588","금촌초등학교","30242","37.7619667","126.77085","7","GGB229000251"
"GGB229000727","순달교","30240","37.7643167","126.7699667","8","GGB229000251"
"GGB229000725","문산제일고교","30192","37.7705","126.76215","9","GGB229000251"
"GGB229000724","문산제일고정문","30178","37.7710333","126.7602","10","GGB229000251"
"GGB229000723","야동동","30161","37.77165","126.7568167","11","GGB229000251"
"GGB229000722","대방아파트","30139","37.773","126.7513167","12","GGB229000251"
"GGB229000721","성원아파트","30129","37.7723167","126.7473667","13","GGB229000251"
"GGB229000720","유승아파트","30117","37.7730833","126.74365","14","GGB229000251"
"GGB229000719","검산초등학교","30110","37.7747667","126.74025","15","GGB229000251"
"GGB229000718","배무기","30099","37.77335","126.7361833","16","GGB229000251"
"GGB229001269","장터고개.맥금동영업소","30091","37.7724667","126.7326667","17","GGB229000251"
"GGB229001202","톤다리","30085","37.7728167","126.7294","18","GGB229000251"
"GGB229001739","갈현삼거리","31016","37.7716167","126.7249667","19","GGB229000251"
"GGB229002448","맥금14통","31786","37.7744667","126.7262167","20","GGB229000251"
"GGB229002449","맥금13통","31787","37.7776667","126.7254167","21","GGB229000251"
"GGB229002568","맥금13통.상골","31816","37.7825333","126.7230333","22","GGB229000251"
"GGB229002414","바구니고개","31076","37.7882667","126.7199833","23","GGB229000251"
"GGB229002544","법흥3리","31805","37.7908833","126.71825","24","GGB229000251"
"GGB229002450","기독교묘지","31194","37.7963167","126.7174333","25","GGB229000251"
"GGB229002451","샛골","31146","37.8001833","126.71875","26","GGB229000251"
"GGB229001771","탄현행정복지센터","31140","37.8024833","126.7183333","27","GGB229000251"
"GGB229001761","탄현중학교","30787","37.8039333","126.7218333","28","GGB229000251"
"GGB229001772","탄현","30907","37.8042333","126.7187333","29","GGB229000251"
"GGB229001773","금산1리","30909","37.80685","126.7166667","30","GGB229000251"
"GGB229001774","금산삼거리","30911","37.8089","126.71595","31","GGB229000251"
"GGB229001775","금산검문소","31136","37.8108167","126.7142167","32","GGB229000251"
"GGB229001776","금산2리입구","31445","37.8117333","126.7102333","33","GGB229000251"
"GGB229001777","금산2리","31134","37.81225","126.7085","34","GGB229000251"
"GGB229001831","만우리입구","31886","37.81585","126.70615","35","GGB229000251"
"GGB229001778","은계동","31370","37.8170333","126.7035167","36","GGB229000251"
"GGB229001779","만우리돈지게","31079","37.8164333","126.6986167","37","GGB229000251"
"GGB229001780","만우리구판장","31130","37.8160833","126.6971833","38","GGB229000251"
"GGB229001781","만우리노인정","31128","37.81565","126.6943833","39","GGB229000251"
"GGB229001782","만우리","31126","37.8166167","126.6918","40","GGB229000251"
"GGB229001783","웃말","31442","37.8150333","126.69095","41","GGB229000251"
"GGB229001784","풀무골","31124","37.8138167","126.69055","42","GGB229000251"
"GGB229001785","대동리노인정","31788","37.8115333","126.6903333","43","GGB229000251"
"GGB229001786","대동리구판장","31121","37.8102","126.6901333","44","GGB229000251"
"GGB229001787","대동리","31117","37.8072","126.6906667","45","GGB229000251"
"GGB229001788","자유로병원","31113","37.8021","126.68755","46","GGB229000251"
"GGB229001789","지렁이농장","31114","37.7994833","126.6884333","47","GGB229000251"
"GGB229001790","힐하우스","31811","37.79475","126.6859667","48","GGB229000251"
"GGB229001791","프로방스마을입구","31109","37.7906333","126.6854333","49","GGB229000251"
"GGB229001792","성동리.큰말","31789","37.7897333","126.6861","50","GGB229000251"
"GGB229001793","성동리","31859","37.7889667","126.6873333","51","GGB229000251"
"GGB229001794","성동리.요풍동","31790","37.7877667","126.6882167","52","GGB229000251"
"GGB229000759","맛고을.국립민속박물관","30675","37.7862167","126.6913333","53","GGB229000251"
"GGB229001336","헤이리1번게이트","30920","37.7886333","126.6940167","54","GGB229000251"
"GGB229000758","헤이리4번게이트","30747","37.7905667","126.6948","55","GGB229000251"
"GGB229000757","경모공원앞.헤이리6번게이트","31030","37.7921667","126.6972333","56","GGB229000251"
"GGB229000756","법흥3리.헤이리8번게이트","31043","37.78825","126.7040833","57","GGB229000251"
"GGB229000755","경기미래교육캠퍼스","30659","37.78595","126.6997167","58","GGB229000251"
"GGB229001632","민족화해센터","31744","37.7804833","126.69555","59","GGB229000251"
"GGB229000754","유승앙브와즈","31425","37.7769167","126.6958667","60","GGB229000251"
"GGB229001331","통일초등학교","30919","37.7740667","126.70385","61","GGB229000251"
"GGB229000775","효자그린빌.이주단지","31045","37.7710667","126.7047333","62","GGB229000251"
"GGB229000774","법흥1리.이주단지","31041","37.7697167","126.7039","63","GGB229000251"
"GGB229000773","법흥1리","31037","37.7685333","126.7004167","64","GGB229000251"
"GGB229001558","파주프리미엄아울렛후문","31660","37.7690833","126.6991333","65","GGB229000251"
"GGB229000772","통일우체국","31418","37.7709833","126.7015833","66","GGB229000251"
"GGB229001596","교회앞","30820","37.7771167","126.7059667","67","GGB229000251"
"GGB229000750","시그네틱스.만수대","31050","37.7791333","126.70765","68","GGB229000251"
"GGB229001565","가시내","31690","37.77675","126.7132333","69","GGB229000251"
"GGB229001117","인삼사우나","31066","37.7742833","126.7173667","70","GGB229000251"
"GGB229000748","갈현농협.파주성모병원","31081","37.773","126.7206","71","GGB229000251"
"GGB229001770","갈현삼거리","31015","37.7715333","126.7242","72","GGB229000251"
"GGB229001337","톤다리","30918","37.7726333","126.7303167","73","GGB229000251"
"GGB229000746","장터고개.맥금동영업소","30095","37.7723167","126.7335","74","GGB229000251"
"GGB229000745","배무기","30102","37.7735167","126.7366333","75","GGB229000251"
"GGB229000744","검산초등학교","30109","37.77465","126.7400167","76","GGB229000251"
"GGB229000743","유승아파트","30122","37.77235","126.7446667","77","GGB229000251"
"GGB229000742","성원아파트","30132","37.7721833","126.74835","78","GGB229000251"
"GGB229000741","대방아파트","30138","37.7727333","126.75115","79","GGB229000251"
"GGB229000740","풀무골","30160","37.7718667","126.756","80","GGB229000251"
"GGB229000739","문산제일고","30181","37.77075","126.76105","81","GGB229000251"
"GGB229000738","문산제일고삼거리","30710","37.7692833","126.7635833","82","GGB229000251"
"GGB229000736","순달교","30236","37.7645667","126.7695833","83","GGB229000251"
"GGB229000591","금촌초등학교","30241","37.76175","126.7706833","84","GGB229000251"
"GGB229000590","금촌로타리","30256","37.7583833","126.7730333","85","GGB229000251"
"GGB229000569","금촌로타리.평생학습관","30262","37.7578333","126.7741167","86","GGB229000251"
"GGB229000568","KT파주지사.보훈회관","30278","37.7588333","126.7763","87","GGB229000251"
"GGB229000508","장안아파트","30292","37.76045","126.7773","88","GGB229000251"
"GGB229000507","금촌사거리","30274","37.7628","126.7756333","89","GGB229000251"
"GGB229001345","금촌통일시장","50011","37.7643167","126.7746","90","GGB229000251"
"GGB229000585","금촌역","30270","37.76535","126.7747667","91","GGB229000251"
"GGB229000584","금촌1동","30301","37.7669667","126.7784167","92","GGB229000251"
"GGB229000583","금촌농협","30302","37.7672","126.7783833","1","GGB229000252"
"GGB229000582","금촌역","30265","37.76585","126.77535","2","GGB229000252"
"GGB229000534","금촌사거리","30273","37.7624833","126.7755667","3","GGB229000252"
"GGB229000533","장안아파트","30294","37.7601167","126.7772167","4","GGB229000252"
"GGB229000563","KT파주지사","30276","37.75895","126.7761","5","GGB229000252"
"GGB229000589","금촌로타리","30255","37.7585833","126.77315","6","GGB229000252"
"GGB229000588","금촌초등학교","30242","37.7619667","126.77085","7","GGB229000252"
"GGB229000727","순달교","30240","37.7643167","126.7699667","8","GGB229000252"
"GGB229000725","문산제일고교","30192","37.7705","126.76215","9","GGB229000252"
"GGB229000724","문산제일고정문","30178","37.7710333","126.7602","10","GGB229000252"
"GGB229000723","야동동","30161","37.77165","126.7568167","11","GGB229000252"
"GGB229000722","대방아파트","30139","37.773","126.7513167","12","GGB229000252"
"GGB229000721","성원아파트","30129","37.7723167","126.7473667","13","GGB229000252"
"GGB229000720","유승아파트","30117","37.7730833","126.74365","14","GGB229000252"
"GGB229000719","검산초등학교","30110","37.7747667","126.74025","15","GGB229000252"
"GGB229000718","배무기","30099","37.77335","126.7361833","16","GGB229000252"
"GGB229001269","장터고개.맥금동영업소","30091","37.7724667","126.7326667","17","GGB229000252"
"GGB229001202","톤다리","30085","37.7728167","126.7294","18","GGB229000252"
