ars_id,st_id,st_nm,gps_x,gps_y,pos_x,pos_y,trans_yn,city_nm
21112,120000013,관악구보훈회관.신림푸르지오,126.9112397,37.48136167,192150.3844,442445.3799,N,서울
21113,120000014,천주교성령봉사회관.등불교회,126.9079579,37.48075541,191860.0912,442378.3798,N,서울
21114,120000015,KT구로지사,126.9051362,37.48024496,191610.4971,442321.9798,N,서울
21115,120000016,난곡입구,126.9159414,37.48190587,192566.2404,442505.3911,N,서울
21116,120000017,남서울중학교.성보중고등학교,126.9208415,37.48273547,192999.6644,442597.0799,N,서울
21117,120000018,신림사거리.신림역,126.9280626,37.4838178,193638.3494,442716.6799,N,서울
21118,120000019,KT&G관악지점,126.936125,37.484533,194351.3849,442795.5344,N,서울
21119,120000020,봉천역.관악초등학교,126.9432469,37.48200854,194981.0179,442514.9798,N,서울
21120,120000021,KT관악지점,126.9484611,37.48148289,195442.1071,442456.3798,N,서울
21121,120000022,봉천사거리,126.9546978,37.48026625,195993.5941,442321.0798,N,서울
21122,120000023,낙성대동,126.9575049,37.47918416,196241.7883,442200.8798,N,서울
21123,120000024,낙성대입구,126.9608875,37.47784448,196540.8813,442052.0797,N,서울
21124,120000025,인헌중고.서울미술고,126.9665159,37.47568175,197038.5696,441811.8797,N,서울
21125,120000026,예술인마을.사당초등학교,126.9739894,37.47592964,197699.554,441839.1797,N,서울
21126,120000027,남서울농협남현동지점,126.9773009,37.47637096,197992.4472,441888.0797,N,서울
21127,120000028,서울대학교,126.9479523,37.46674146,195396.2081,440820.4796,N,서울
21128,120000029,서울대학교,126.948727,37.466827,195464.7393,440829.9346,N,서울
21129,120000030,서울여상.서울문영여중고앞,126.9533001,37.47316048,195869.597,441532.5797,N,서울
21130,120000031,관악구청,126.9524978,37.47798198,195798.8987,442067.6797,N,서울
21131,120000032,봉천사거리.봉천중앙시장,126.9542258,37.48288738,195951.9951,442611.9798,N,서울
21132,120000033,봉원중학교.행운동우성아파트,126.9559129,37.48490109,196101.2916,442835.3798,N,서울
21133,120000034,관악푸르지오아파트,126.9581661,37.48770344,196300.6869,443146.2799,N,서울
21136,120000035,성현동동아아파트,126.9577326,37.48840165,196262.3878,443223.7799,N,서울
21137,120000036,봉원중학교.행운동우성아파트,126.9552107,37.48476115,196039.193,442819.8798,N,서울
21138,120000037,봉천사거리.봉천중앙시장,126.9536695,37.48290969,195902.7962,442614.4798,N,서울
21139,120000038,관악구청,126.952231,37.47954349,195775.3992,442240.9798,N,서울
21140,120000039,관악경찰서.관악소방서,126.952572,37.475253,195805.3128,441764.8286,N,서울
21141,120000040,서울여상.서울문영여중고앞,126.952845,37.473002,195829.3327,441515.0125,N,서울
21142,120000041,신림중.삼성고.관악아트홀·도서관,126.9451299,37.46985299,195146.7582,441165.9214,N,서울
21143,120000042,서울산업정보학교.삼성교,126.9411248,37.47101429,194792.5914,441295.0103,N,서울
21144,120000043,신성초등학교,126.9372439,37.4710003,194449.3304,441293.6797,N,서울
21145,120000044,영광메디컬센터,126.9336863,37.47320697,194134.8378,441538.7797,N,서울
21146,120000045,쑥고개입구,126.9374951,37.47619171,194471.9299,441869.7797,N,서울
21147,120000046,서원동문화교앞,126.9323857,37.47864981,194020.2405,442142.8798,N,서울
21148,120000047,신림사거리,126.9300715,37.48192579,193815.8453,442506.5798,N,서울
21149,120000048,패션문화의거리입구,126.9295532,37.48600478,193770.3463,442959.2799,N,서울
21150,120000049,보라매공원.보라매병원,126.9274979,37.49051749,193588.9778,443460.2159,N,서울
21151,120000050,롯데백화점관악점,126.9274013,37.49019294,193580.4117,443424.2053,N,서울
21152,120000051,패션문화의거리입구,126.929003,37.48663523,193721.7475,443029.2799,N,서울
21153,120000052,신림사거리,126.9296378,37.4827671,193777.5572,442599.9726,N,서울
21154,120000053,서원동문화교앞,126.932724,37.477918,194050.1019,442061.6454,N,서울
21155,120000054,서림동주민센터.신화단지,126.936357,37.475441,194371.2192,441786.5376,N,서울
21156,120000055,삼성동시장,126.9329597,37.47271275,194070.5393,441483.9797,N,서울
21157,120000056,대학동고시촌입구,126.9363644,37.47068626,194371.5185,441258.8811,N,서울
21158,120000057,서울산업정보학교.삼성교,126.9420277,37.47057382,194872.4205,441246.0796,N,서울
21159,120000058,관악산입구.관악아트홀·중앙도서관,126.9464375,37.46816273,195262.3113,440978.2796,N,서울
