419,4호선,S1104,한성대입구,N,N,일반,127.0059994,37.58838493,서울교통공사,1214,11,1,104,10411,한성대입구
943,9호선,S1109,한성백제,N,N,일반,127.118185,37.51686537,서울교통공사,39886,11,1,109,10935,한성백제
209,2호선,S1102,한양대,N,N,일반,127.0434917,37.55522179,서울교통공사,1166,11,1,102,10249,한양대
K254,수인분당선,k0304,초지,4호선/서해선,S1104+L4102,환승,126.806151,37.320583,한국철도공사,,,,,,
238,2호선,S1102,합정,6호선,S1106,환승,126.9141239,37.54979888,서울교통공사,1154,11,1,102,10235,합정
622,6호선,S1106,합정,2호선,S1102,환승,126.9141239,37.54979888,서울교통공사,17401,11,1,106,10647,합정
528,5호선,S1105,행당,N,N,일반,127.0296931,37.55754312,서울교통공사,1267,11,1,105,10530,행당
K320,경의중앙선,k0212,행신,N,N,일반,126.834063,37.612125,한국철도공사,23227,11,10,1001,100114,행신
420,4호선,S1104,혜화,N,N,일반,127.0016857,37.58228892,서울교통공사,1215,11,1,104,10412,혜화
K251,수인분당선,k0304,한대앞,4호선,S1104,환승,126.853656,37.309685,한국철도공사,,,,,,
239,2호선,S1102,홍대입구,경의중앙선/공항철도,k0212+k0211,환승,126.9249829,37.55701523,서울교통공사,1155,11,1,102,10236,홍대입구
K314,경의중앙선,k0212,홍대입구,2호선/공항철도,S1102+k0211,환승,126.925533,37.55808,한국철도공사,28541,11,9,901,90109,홍대입구
A03,공항철도,k0211,홍대입구,2호선/경의중앙선,S1102+k0212,환승,126.925533,37.55808,한국철도공사,33134,11,10,1001,100121,홍대입구
324,3호선,S1103,홍제,N,N,일반,126.944165,37.58852355,서울교통공사,1183,11,1,103,10315,홍제
945,우이신설경전철,k0305,화계,N,N,일반,127.0153233,37.6341222,,39462,11,15,1501,150109,화계
507,5호선,S1105,화곡,N,N,일반,126.8402952,37.54175707,서울교통공사,1252,11,1,105,10508,화곡
645,6호선,S1106,화랑대,N,N,일반,127.0844264,37.62013061,서울교통공사,1289,11,1,106,10602,화랑대
154,1호선,S1101,화서,N,N,일반,126.989581,37.28399,한국철도공사,1096,11,1,101,10171,화서
K318,경의중앙선,k0212,화전,N,N,일반,126.868386,37.602908,한국철도공사,23228,11,10,1001,100115,화전
316,3호선,S1103,화정,N,N,일반,126.8267117,37.637837,한국철도공사,1175,11,1,103,10307,화정
123,1호선,S1101,회기,경의중앙선/경춘선,k0212+k0210,환승,127.057936,37.589802,한국철도공사,1047,11,1,101,10115,회기
K118,경의중앙선,k0212,회기,경춘선/1호선,k0210+S1101,환승,127.057936,37.589802,한국철도공사,17419,11,10,1001,100145,회기
P118,경춘선,k0210,회기,경의중앙선/1호선,k0212+S1101,환승,127.057936,37.589802,한국철도공사,39260,11,12,1201,120123,회기
111,1호선,S1101,회룡,의정부경전철,L4101,환승,127.047319,37.724037,한국철도공사,1035,11,1,101,10103,회룡
U111,의정부경전철,L4101,회룡,1호선,S1101,환승,127.0471082,37.7250156,㈜우진메트로,31792,11,2,202,20202,회룡
425,4호선,S1104,회현,N,N,일반,126.9781303,37.55851662,서울교통공사,1217,11,1,104,10417,회현
U121,의정부경전철,L4101,효자,N,N,일반,127.0772808,37.7539992,㈜우진메트로,31801,11,2,202,20211,효자
627,6호선,S1106,효창공원앞,경의중앙선,k0212,환승,126.961371,37.539542,서울교통공사,1303,11,1,106,10621,효창공원앞
K311,경의중앙선,k0212,효창공원앞,6호선,S1106,환승,126.961339,37.539289,한국철도공사,36648,11,10,1001,100126,효창공원앞
928,9호선,S1109,흑석,N,N,일반,126.963708,37.50877,,21931,11,1,109,10925,흑석
U115,의정부경전철,L4101,흥선,N,N,일반,127.0371212,37.7432842,㈜우진메트로,31796,11,2,202,20206,흥선
