"ars_id","st_id","st_nm","gps_x","gps_y","pos_x","pos_y","trans_yn","area_nm","route_ids","route_nms"
"36611","219000247",고양가구공단,"126.8076937283","37.6716746857","183036.41170218255","463579.3694745065",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36609","219000248",동국대병원사거리,"126.8061795856","37.6731346206","182903.18202951556","463741.66599917645",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36143","219000249",사단앞,"126.7974066189","37.6777772276","182130.43498542614","464258.5322979172",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36142","219000250",약산마을.애니골입구,"126.7932090455","37.6785015708","181760.36877227158","464339.72743262537",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36104","219000251",일산복음병원.일산하이병원,"126.780274841","37.6821845841","180620.48685405112","464751.0591349248",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36094","219000252",북일산전화국.일산2동행정복지센,"126.7762376571","37.684926988","180265.13790402186","465056.2502922695",N,서울,"100100359","7728"
"36091","219000253",일산시장,"126.7699993631","37.6865122634","179715.3786105767","465233.5142436512",N,서울,"100100359","7728"
"36234","219000255",발산중학교,"126.7701266828","37.6688153808","179721.79116477145","463269.5091825947",N,서울,"100100358","7727"
"36123","219000256",일산국제컨벤션고교,"126.7730729413","37.6730099653","179982.82162935703","463734.3851388949",N,서울,"100100358|100100607","7727|9711"
"36293","219000257",청석궁.성석동감내,"126.7883863073","37.7142062845","181343.9362549764","468303.1517749154",N,서울,"100100358","7727"
"36138","219000262",일산국제컨벤션고교,"126.7735137341","37.6728992658","180021.67422227835","463722.00583411055",N,서울,"100100358|100100607","7727|9711"
"36245","219000263",발산중학교,"126.7707980811","37.6689938324","179781.06686909235","463289.1684854673",N,서울,"100100358","7727"
"36705","219000267",송포백송,"126.7398013348","37.6954420472","177054.8482105126","466231.4981259168",N,서울,"100100397|100100400","9701|9707"
"36339","219000268",송산동행정복지센터사거리,"126.751488695","37.6906971945","178084.08223808504","465702.1211989308",N,서울,"100100397","9701"
"36340","219000269",송산동행정복지센터사거리,"126.7514307748","37.6905590742","178078.93365687388","465686.80629191594",N,서울,"100100397","9701"
"36704","219000270",백송고등학교.백송마을,"126.7398983252","37.6948939958","177063.2323143014","466170.6521177832",N,서울,"100100397","9701"
"36702","219000271",만자고개,"126.7390474639","37.6963334999","176988.6448708137","466330.61564684194",N,서울,"100100397|100100400","9701|9707"
"36343","219000278",송산3통,"126.7453752218","37.6928175655","177545.58078774906","465938.88525765855",N,서울,"100100397","9701"
"36341","219000279",덕이초등학교,"126.7487576083","37.6918020376","177843.55928467773","465825.37782587996",N,서울,"100100397","9701"
"36552","219000283",대우동양아파트,"126.7644213701","37.6838142155","179222.68108981685","464935.3098312984",N,서울,"100100437","771"
"36607","219000295",탄현큰마을.쌍용아파트,"126.7631887913","37.6993157802","179118.31873774814","466655.9319725293",N,서울,"100100359|100100607","7728|9711"
"36024","219000296",탄현큰마을.동성아파트,"126.7659530057","37.6987814559","179361.9155153332","466596.0206530639",N,서울,"100100358|100100359|100100607","7727|7728|9711"
"36046","219000297",탄현2지구.풍림아파트,"126.7684136573","37.6919933507","179577.0322659774","465842.14393695956",N,서울,"100100358","7727"
"36029","219000298",탄현동문아파트,"126.7670161098","37.6900206022","179453.24187176814","465623.51581225544",N,서울,"100100358","7727"
"36028","219000299",탄현서광아파트,"126.7630759117","37.6894578245","179105.598938839","465561.93052092707",N,서울,"100100358","7727"
"36030","219000300",동문아파트,"126.7651432972","37.6864180248","179287.0770769457","465224.11787281884",N,서울,"100100358","7727"
"36082","219000301",일산시장,"126.7699272705","37.6845268465","179708.4795810939","465013.1905147298",N,서울,"100100358","7727"
"36070","219000302",현대홈타운.일산서구보건소치매 ,"126.7738323579","37.6837233605","180052.6783928033","464923.18229126185",N,서울,"100100358","7727"
"36246","219000307",강선초등학교,"126.7658497655","37.6708853019","179345.07731297455","463500.1597302542",N,서울,"111000011","773"
"36238","219000308",강선초등학교,"126.7660628412","37.6716155925","179364.07546507742","463581.1594484388",N,서울,"111000011","773"
"36618","219000311",현대홈타운.일산서구보건소치매 ,"126.7737948995","37.6835038567","180049.31587424266","464898.8299886221",N,서울,"100100437|100100358","771|7727"
"36072","219000312",일산시장,"126.7699309933","37.684315964","179708.75046797463","464989.7862103996",N,서울,"100100437|100100358","771|7727"
"36049","219000313",동문태영아파트,"126.765139057","37.6861511313","179286.62889020634","465194.49926304864",N,서울,"100100437|100100358","771|7727"
"36045","219000314",일신삼익아파트,"126.7633197181","37.6893162367","179127.06063884514","465546.1629233719",N,서울,"100100358","7727"
"36055","219000315",탄현효성주은아파트,"126.7683157264","37.6906776037","179568.03497685044","465696.1450141496",N,서울,"100100358","7727"
"36025","219000316",탄현큰마을.동성아파트,"126.7656487128","37.6985836369","179335.0282505398","466574.1339421929",N,서울,"100100358|100100359|100100607","7727|7728|9711"
"36606","219000317",탄현큰마을.쌍용아파트,"126.7640482409","37.6990579884","179194.03186169153","466627.1312598642",N,서울,"100100359|100100607","7728|9711"
"36302","219000320",상감천마을,"126.7855326267","37.709228621","181091.08789573223","467751.3062171773",N,서울,"100100358","7727"
"36640","219000321",부대앞,"126.7837155837","37.7072317845","180930.37307539236","467530.06709317816",N,서울,"100100358","7727"
"36111","219000323",해태쇼핑.중산사거리,"126.7808111935","37.6939183471","180670.83827498843","466053.14850768587",N,서울,"100100398","9703"
"36663","219000325",한성아파트.중산마을8.9단지,"126.7807190475","37.6889471836","180661.42139042768","465501.4729361925",N,서울,"100100607","9711"
"36133","219000326",신일중학교.밤가시마을,"126.7759238548","37.6763759163","180235.19320875948","464107.3289749329",N,서울,"100100358|100100607","7727|9711"
"36627","219000327",동아아파트.강촌마을1단지,"126.7830094069","37.6556930078","180854.86844611005","461810.5008295635",N,서울,"111000011","773"
"36200","219000328",강촌마을2단지.한신아파트,"126.7850884239","37.6521371148","181037.39656107602","461415.4516687393",N,서울,"111000011","773"
"36716","219000329",백석역.고양종합터미널,"126.7901025406","37.6450525493","181478.0555035037","460628.2178463065",N,서울,"111000011|100100400","773|9707"
"36197","219000330",강촌마을2단지.한신아파트,"126.7844655661","37.6526722","180982.57544583315","461474.96058245655",N,서울,"111000011","773"
"36220","219000331",우방아파트.강촌마을8단지,"126.782328772","37.6563155931","180794.9761586279","461879.7334458581",N,서울,"111000011","773"
"36132","219000332",신일중학교,"126.7754201373","37.6764574606","180190.7840464217","464116.4849788812",N,서울,"100100358|100100607","7727|9711"
"36662","219000333",한성아파트.중산마을8.9단지,"126.7804285338","37.6890090567","180635.816790123","465508.39953424176",N,서울,"100100607","9711"
"36623","219000335",해태쇼핑.중산사거리,"126.7805148161","37.6939117137","180644.70048134375","466052.4735164335",N,서울,"100100398","9703"
"36639","219000337",부대앞,"126.7833131652","37.7071589106","180894.87340193318","467522.0615975093",N,서울,"100100358","7727"
"36294","219000338",상감천마을,"126.785471977","37.709477759","181085.80391959095","467778.96762091387",N,서울,"100100358","7727"
"36273","219000344",장성중학교.대진고등학교,"126.7506056989","37.6803541387","178003.1572423949","464554.4669517544",N,서울,"100100440|111000011","700|773"
"36259","219000345",연세프라자,"126.754125798","37.6788194438","178313.1874538126","464383.32811463904",N,서울,"111000011","773"
"36249","219000346",문촌마을.라이프아파트,"126.7592275314","37.676586157","178762.5390972257","464134.3126557041",N,서울,"111000011","773"
"36160","219000348",백석동우체국,"126.7863039149","37.6500567594","181144.11884931626","461184.33253119746",N,서울,"100100511|100100400","707|9707"
"36158","219000349",백석7블록,"126.7893136645","37.6475020469","181409.05332715888","460900.2144908421",N,서울,"100100511|100100400","707|9707"
"36168","219000350",일산병원,"126.7923004313","37.645236681","181672.0490486771","460648.2207409297",N,서울,"100100511","707"
"35282","219000351",화훼단지,"126.7935709839","37.6366156668","181782.060860881","459691.23040756816",N,서울,"100100511","707"
"36148","219000352",일산병원,"126.7923478382","37.6449643178","181676.16545232022","460617.98513645027",N,서울,"100100511","707"
"36159","219000353",백석8블록,"126.7898072357","37.6468475619","181452.44330630742","460827.4832713208",N,서울,"100100511|100100400","707|9707"
"36174","219000354",백석동우체국,"126.7865497423","37.6493100637","181165.62134727012","461101.4162191441",N,서울,"100100511|100100400","707|9707"
"36214","219000355",정발고등학교,"126.7862288371","37.6606375892","181140.17074201946","462358.5898927618",N,서울,"100100440","700"
"36695","219000356",일산동구청(중),"126.7742637858","37.6577828105","180083.79746124434","462044.2449078858",N,서울,"100100511|100100358|111000011|100100397|100100400|100100607|100100406","707|7727|773|9701|9707|9711|9714"
"36700","219000363",주엽역(중),"126.7608677341","37.67024854","178905.4201420932","463430.60204546014",N,서울,"100100511|100100397|100100400|100100406","707|9701|9707|9714"
"36691","219000364",문촌마을(중),"126.7558241025","37.6724558224","178461.14347911032","463676.710005878",N,서울,"100100511|100100397|100100400|100100406","707|9701|9707|9714"
"36693","219000365",백병원(중),"126.7510756399","37.6745310659","178042.8905037859","463908.1193581945",N,서울,"100100511|100100397|100100400","707|9701|9707"
"36601","219000366",대화역,"126.7473896971","37.6759573837","177718.18703092285","464067.2800044548",N,서울,"100100511|100100397|100100400|100100406","707|9701|9707|9714"
"36683","219000368",백석역(중),"126.7860289913","37.6444736738","181118.4470520787","460564.7874554265",N,서울,"100100440|100100358|100100607","700|7727|9711"
"36686","219000370",마두역(중),"126.7774569079","37.6523563916","180364.09087692818","461441.35690420633",N,서울,"100100511|100100358|100100397|100100400|100100607|100100406","707|7727|9701|9707|9711|9714"
"36626","219000371",강촌마을8단지,"126.7790734087","37.6562891375","180507.74980056976","461877.4690574319",N,서울,"111000011","773"
"36186","219000382",강촌마을8단지,"126.7799237184","37.6561943396","180582.7476359185","461866.77215896547",N,서울,"111000011","773"
"36685","219000383",마두역(중),"126.7780213469","37.6516830795","180413.71691054068","461366.5159015972",N,서울,"100100511|100100358|100100397|100100400|100100607|100100406","707|7727|9701|9707|9711|9714"
"36682","219000385",안산공원(중),"126.7849057623","37.6454703097","181019.58287293997","460675.6188697037",N,서울,"100100440|100100358|100100397|100100607|100100406","700|7727|9701|9711|9714"
"36667","219000386",백석동.요진와이시티(중),"126.7910887611","37.6408213544","181564.03678780826","460158.4538827329",N,서울,"100100440|100100358|111000011|100100397|100100607","700|7727|773|9701|9711"
"35283","219000387",화훼단지,"126.7934659167","37.6366116092","181772.78738450332","459690.80050921906",N,서울,"100100511","707"
"36342","219000390",덕이초등학교,"126.7480990835","37.6919479237","177785.52904967795","465841.7240291573",N,서울,"100100397","9701"
"36330","219000391",송산3통,"126.7459439371","37.6926564885","177595.68530838945","465920.8729585251",N,서울,"100100397","9701"
"36232","219000397",유화프라자,"126.7643650956","37.6743424232","179215.07536757816","463884.1544896825",N,서울,"111000011","773"
"36247","219000398",유화프라자,"126.7638305684","37.6743307873","179167.9223779475","463882.9817993948",N,서울,"111000011","773"
"36018","219000401",신원아파트앞,"126.7626644527","37.6874173127","179068.7387023552","465335.56849201256",N,서울,"100100359","7728"
"36034","219000402",한뫼초교.일산중고교,"126.766667662","37.6871592612","179421.72171535698","465306.0436768434",N,서울,"100100359","7728"
"36090","219000403",일산시장,"126.7700382641","37.6866018545","179718.83383763378","465243.4485460189",N,서울,"100100359","7728"
"36095","219000404",일산터미널,"126.7733242045","37.6856068046","180008.36623205198","465132.3130253856",N,서울,"100100359","7728"
"36550","219000407",산들마을5단지,"126.774791371","37.6824189976","180136.91281648912","464778.22196752625",N,서울,"100100437","771"
"36089","219000409",일산터미널,"126.7732484529","37.6855131952","180001.6601888544","465121.9405209515",N,서울,"100100359","7728"
"36035","219000410",한뫼초교.일산중고교,"126.7667738051","37.6870252348","179431.0457909948","465291.1462720204",N,서울,"100100359","7728"
"36019","219000411",신원아파트,"126.7628898106","37.6872944057","179088.5791413978","465321.87809766224",N,서울,"100100359","7728"
"36175","219000446",백석역.고양종합터미널,"126.7896244078","37.6441835927","181435.64739921255","460531.8772317595",N,서울,"111000011|100100400","773|9707"
"36109","219000447",중산1단지,"126.778629302","37.6960859081","180478.99627487658","466294.15465161623",N,서울,"100100358","7727"
"36103","219000448",중산1단지,"126.7787471109","37.6971775","180489.67102474297","466415.27396517945",N,서울,"100100358","7727"
"36696","219000452",호수마을(중),"126.7806969343","37.6484691515","180648.96368568751","461009.2846419518",N,서울,"100100358","7727"
"36684","219000453",흰돌마을(중),"126.7813499495","37.6481375052","180706.49923169904","460972.3446327825",N,서울,"100100358","7727"
"36701","219000454",알미공원(중),"126.7843323877","37.6457425503","180969.05636160437","460705.9477807926",N,서울,"100100440|100100358|100100397|100100406","700|7727|9701|9714"
"36106","219000556",안곡중고교,"126.7872314245","37.6811957087","181233.80134317916","464639.89939409494",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36105","219000558",안곡중고교,"126.7870504328","37.6816306816","181217.94752093393","464688.2084014951",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36112","219000590",하늘마을2.6단지,"126.7831833684","37.6821549584","180877.0084251618","464747.17392751994",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36102","219000591",하늘마을2.6단지,"126.7840459715","37.681832169","180953.0066376002","464711.17551336857",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36100","219000592",산들마을입구,"126.7766486352","37.6831613264","180300.91746111697","464860.21276832186",N,서울,"100100437|100100358","771|7727"
"36113","219000595",중산마을1.2단지,"126.7806369724","37.6962363442","180656.07681562265","466310.4335390823",N,서울,"100100398","9703"
"36061","219000635",탄현동문아파트,"126.7673369754","37.6996431309","179484.19054368607","466691.34465719946",N,서울,"100100358","7727"
"36060","219000636",탄현동문아파트,"126.7670177588","37.6994472792","179455.98850575968","466669.67914931476",N,서울,"100100358","7727"
"36150","219000657",어린이교통공원,"126.7939895122","37.6430281662","181820.5598646338","460402.795404356",N,서울,"100100511","707"
"36149","219000658",어린이교통공원,"126.7946252804","37.6420288854","181876.42064989678","460291.77418693993",N,서울,"100100511","707"
"36349","219000679",가좌동종점,"126.7222248895","37.6948510443","175504.70352636604","466170.35850956617",N,서울,"100100397|100100400","9701|9707"
"36658","219000684",덕이상가,"126.7369919265","37.6894457814","176805.23738193393","465566.72975685773",N,서울,"100100400","9707"
"36638","219000685",농수산물도매시장후문,"126.744132022","37.6823281881","177432.76914175774","464775.08360448945",N,서울,"100100400","9707"
"36637","219000686",농수산물도매시장후문,"126.743920228","37.682489872","177414.1381727494","464793.07811591914",N,서울,"100100400","9707"
"36351","219000688",대화동종점,"126.759965092","37.6869854542","178830.55170290347","465288.24760495126",N,서울,"100100440|100100511|100100437|100100359","700|707|771|7728"
"36020","219000689",육각수오피스텔,"126.7625408604","37.6904890603","179058.7025446447","465676.4954404994",N,서울,"100100359","7728"
"36021","219000690",메디누리병원,"126.7626722083","37.6911346794","179070.46746859024","465748.11625244934",N,서울,"100100359","7728"
"36022","219000691",경남아너스빌.탄현역,"126.764272671","37.6933934197","179212.24033187705","465998.4327786984",N,서울,"100100359|100100398","7728|9703"
"36187","219000692",경남아너스빌.탄현역,"126.7639505188","37.6933462052","179183.81790125425","465993.26447399566",N,서울,"100100359|100100398","7728|9703"
"36052","219000693",부영아파트,"126.7664869545","37.6942748754","179407.75234193518","466095.7669761623",N,서울,"100100398","9703"
"36053","219000694",경남아파트,"126.7661749358","37.6940424161","179380.17269161486","466070.03747926",N,서울,"100100398","9703"
"36114","219000695",중산마을1.2단지,"126.7800792989","37.6962371807","180606.900073541","466310.6416480453",N,서울,"100100398","9703"
"36299","219000698",설문동,"126.7906902109","37.7163063836","181547.57167633323","468535.76309898915",N,서울,"100100358","7727"
"36298","219000699",설문동,"126.7906122482","37.7161630573","181540.66303540158","468519.8721933253",N,서울,"100100358","7727"
"36734","219000727",고양예고입구,"126.7418557095","37.69344137","177235.39817613913","466008.9636893994",N,서울,"100100397|100100400","9701|9707"
"36735","219000728",고양예고입구,"126.7419886907","37.6932570469","177247.06889472177","465988.4753834652",N,서울,"100100397|100100400","9701|9707"
"36620","219000770",고양송암고등학교,"126.782234657","37.705054824","180799.23914953473","467288.7721742545",N,서울,"100100358","7727"
"36621","219000771",고양송암고등학교,"126.7825355049","37.704951757","180825.73892853956","467277.27226086566",N,서울,"100100358","7727"
"36608","219000788",동국대병원사거리,"126.8052755356","37.6743398077","182823.71389544196","463875.58121699933",N,서울,"100100437|100100359|100100398","771|7728|9703"
"36602","219001150",일산서부경찰서,"126.7417576861","37.6794419899","177222.47287608348","464455.35097407876",N,서울,"100100400","9707"
"36603","219001151",일산서부경찰서,"126.7418804392","37.6792235583","177233.2332278256","464431.0798716233",N,서울,"100100400","9707"
"36027","219001166",일산두산위브더제니스,"126.76455765","37.6947236068","179237.74234021932","466145.99249341665",N,서울,"100100359","7728"
"36023","219001167",탄현마을3.5단지,"126.7649157925","37.6950606929","179269.41869354757","466183.3226977042",N,서울,"100100359","7728"
"36350","219001178",대화동종점,"126.7597054858","37.6863682705","178807.48054588443","465219.8118973803",N,서울,"100100440|100100511|100100437|100100359","700|707|771|7728"
"37029","220000001",남태령부대,"126.9889700782","37.4579241472","199024.25251814173","439840.768120938",N,서울,"122000001|100100410|100100083","4435|502|540"
"37028","220000002",남태령부대,"126.9886262815","37.4575988178","198993.83463771825","439804.6685126177",N,서울,"122000001|100100410|100100083","4435|502|540"
"37009","220000003",과천주공2.3단지,"126.9887680147","37.4217078396","199005.89825363152","435821.70057688514",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37006","220000004",정부과천청사,"126.9899418479","37.4265641878","199109.84741232838","436360.6159554743",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37002","220000005",KT과천지사,"126.9918033125","37.4286345032","199274.60813985142","436590.35077696526",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37004","220000006",경기과천교육도서관,"126.9944345393","37.4315602028","199507.48607073797","436915.00992453936",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37003","220000007","10단지","126.9965769304","37.4352640156","199697.0913144668","437326.0274763708",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37001","220000008",과천성당,"126.9943530633","37.4387287989","199500.32353497916","437710.5377303953",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37033","220000009",관문사거리부대앞,"126.9941229916","37.4486082327","199480.03371765336","438806.900281664",N,서울,"122000001|100100410|100100083","4435|502|540"
"37025","220000010",환경사업소,"126.9991356489","37.449947359","199923.52819909935","438955.49289843254",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37502","220000011",선바위역,"127.0011394696","37.4522199402","200100.80933100777","439207.69113392336",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37504","220000012",안골,"127.0093683356","37.4559051887","200828.77973044544","439616.6995962155",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37035","220000014",주암동,"127.0326550842","37.4600464151","202888.70734323666","440076.72906045197",N,서울,"100100070","441"
"37024","220000015",주암동,"127.0335591083","37.4597029629","202968.69196397942","440038.64275940554",N,서울,"100100070","441"
"37503","220000017",안골,"127.0098543722","37.4558150454","200871.77851947595","439606.700390188",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37500","220000018",선바위역,"127.000880748","37.4514071547","200077.92097078767","439117.49262240995",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37026","220000019",환경사업소,"126.9990239122","37.4491804042","199913.64162781657","438870.3807890648",N,서울,"100100070|122000001|100100574|100100603","441|4435|541|542"
"37034","220000020",관문사거리부대앞,"126.9942126645","37.4495079842","199487.97362914594","438906.7489974834",N,서울,"122000001|100100410|100100083","4435|502|540"
"37005","220000021",과천성당,"126.9946081214","37.4388590711","199522.89350646452","437724.9932373697",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37019","220000022","8.9단지","126.9967059468","37.4356564376","199708.5095450196","437369.5756886336",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37016","220000023",경기과천교육도서관,"126.9947326265","37.4314042392","199533.8642492053","436897.70052383374",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37017","220000024",KT과천지사,"126.9923048598","37.4286274884","199318.99409559724","436589.56857662275",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37018","220000025",정부과천청사,"126.9902812903","37.4263396829","199139.88570318435","436335.69864706695",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37010","220000026",과천주공2.3단지,"126.9891182566","37.4217349103","199036.89722403622","435824.70107723726",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37008","220000027",찬우물,"126.984337702","37.4151010374","198613.6657689798","435088.5756759285",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37013","220000028",갈현동부대,"126.9806814052","37.4110465824","198289.9397684441","434638.6985155181",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37014","220000029",갈현동부대,"126.9802069175","37.4111456204","198247.94095843536","434649.6978176553",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37012","220000030",찬우물,"126.9839938164","37.4154586766","198583.2337806655","435128.26928631123",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"37037","220000031",정보과학도서관,"126.9886197378","37.4189867642","198992.738363297","435519.73443775205",N,서울,"100100070|100100410|100100083|100100574|100100603","441|502|540|541|542"
"39080","221000046",구리수택차고지,"127.156393621","37.5936167859","213810.12228247928","454910.7873861538",N,서울,"100100038","201"
"39088","221000047",구리수택차고지,"127.156611983","37.5935569345","213829.41552528928","454904.17738698376",N,서울,"100100038","201"
"39089","221000048",환경관리사업소.구리시곤충생태 ,"127.1596969772","37.5932561666","214101.88882462654","454871.2577961567",N,서울,"100100038","201"
"39044","221000049",수택고교.SK신일.우남아파트,"127.1542616683","37.593494634","213621.88529755385","454896.9199784915",N,서울,"100100038","201"
"39051","221000050",수택고교.SK신일.우남아파트,"127.1538390864","37.5938468349","213584.50567893355","454935.94497910934",N,서울,"100100038","201"
"39053","221000055",태영데시앙,"127.1505382001","37.5936966184","213293.05292848617","454918.8020741204",N,서울,"100100038|100100038","201|201"
"39063","221000057",대림한숲아파트,"127.1380825996","37.5905827439","212193.68704988464","454571.5436899257",N,서울,"100100038","201"
"39049","221000068",새마을금고.구리시장입구,"127.1427562254","37.5990618086","212604.9716909024","455513.1421297621",N,서울,"100100038","201"
"39048","221000069",남양시장.하이스트빌,"127.145099175","37.5969887097","212812.20312295092","455283.3927095602",N,서울,"100100038","201"
"39040","221000070",수택동농협(구축협),"127.1471004079","37.5956470322","212989.1445697888","455134.77218778897",N,서울,"100100038","201"
"39071","221000071",수택1동행정복지센터,"127.1488491118","37.5948363141","213143.69993707968","455045.04438611586",N,서울,"100100038","201"
"39046","221000072",검배사거리,"127.1499402696","37.5946022236","213240.0930745502","455019.2189850579",N,서울,"100100038","201"
"39064","221000073",구리여중고.성광교회,"127.1503790823","37.5924991189","213279.2150469946","454785.8846529536",N,서울,"100100038|100100038","201|201"
"39054","221000074",동명빌라,"127.1490998359","37.5889646524","213166.873888555","454393.46019845223",N,서울,"100100038","201"
"39085","221000075",벌말삼거리.상록아파트,"127.1483239053","37.586872241","213098.71879222157","454161.14236372337",N,서울,"100100038","201"
"39087","221000076",삼성.e편한세상아파트,"127.1437674694","37.5869797311","212696.31424777413","454172.4456549692",N,서울,"100100038","201"
"39060","221000077",장자호수공원,"127.1392815735","37.5875570375","212300.0630528799","454235.91644846136",N,서울,"100100038","201"
"39056","221000081",한성3차.장자호수공원.구리고교,"127.139176623","37.5878143833","212290.7524716304","454264.4621477993",N,서울,"100100038","201"
"39086","221000082",삼성.e편한세상아파트,"127.144049327","37.5871986196","212721.16826286563","454196.77535369433",N,서울,"100100038","201"
"39081","221000083",벌말삼거리.상록아파트,"127.1479407292","37.5867469551","213064.90178344928","454147.18516056566",N,서울,"100100038","201"
"39083","221000084",동명빌라,"127.148745271","37.5888817563","213135.57712813088","454384.2110001799",N,서울,"100100038","201"
"39066","221000085",구리여중고교,"127.1497945425","37.5917206131","213227.7350627476","454699.4059376097",N,서울,"100100038|100100038","201|201"
"39047","221000086",검배사거리,"127.1503296927","37.5943108689","213274.53186512244","454986.94027589867",N,서울,"100100038","201"
"39070","221000087",수택1동행정복지센터,"127.1487678071","37.5946306488","213136.55670656278","455022.20888492186",N,서울,"100100038","201"
"39039","221000088",수택동농협(구축협),"127.1471466947","37.5953565153","212993.28226901172","455102.53788238484",N,서울,"100100038","201"
"39050","221000089",남양시장,"127.1449928326","37.5967965889","212802.84604226204","455262.0572027676",N,서울,"100100038","201"
"39042","221000090",새마을금고.구리시장입구,"127.1429583656","37.598383724","212622.93466992668","455437.9174165437",N,서울,"100100038","201"
"39058","221000098",수평사거리.우림아파트,"127.1486154059","37.5907362151","213123.78320008496","454589.9950174922",N,서울,"100100038","201"
"39074","221000099",밀알마트.구리사회복지관.신토평,"127.146132188","37.5911338001","212904.42886053788","454633.7737197224",N,서울,"100100038","201"
"39059","221000100",럭키아파트,"127.1431961797","37.5915972452","212645.08155124012","454684.8061176273",N,서울,"100100038","201"
"39077","221000101",행정복지센터.새마을금고,"127.1401790836","37.5920864235","212378.57270457575","454738.6917233807",N,서울,"100100038","201"
"39057","221000102",LG원앙.한성아파트,"127.1380916605","37.5887567517","212194.78512541","454368.901860842",N,서울,"100100038","201"
"39078","221000109",구리.한양아파트,"127.137877581","37.5884775862","212175.92537142264","454337.89316435857",N,서울,"100100038","201"
"39079","221000110",대림.하나아파트,"127.1378594335","37.5907948722","212173.94531387056","454595.05609223014",N,서울,"100100038","201"
"39076","221000111",행정복지센터.새마을금고,"127.1402666459","37.5922288355","212386.2813306086","454754.5077207433",N,서울,"100100038","201"
"39075","221000112",럭키아파트,"127.1429597352","37.5918010939","212624.16763803898","454707.3968222942",N,서울,"100100038","201"
"39073","221000113",밀알마트.구리사회복지관.신토평,"127.1462271546","37.5912801003","212912.78975989492","454650.02272417257",N,서울,"100100038","201"
"39072","221000114",수평사거리.우림아파트,"127.1485716898","37.5909074868","213119.89269282488","454608.9961232045",N,서울,"100100038","201"
"39003","221000120",담터농협,"127.1150757983","37.640949691","210155.16783600388","460158.39818050154",N,서울,"100100166","1156"
"39129","221000121",담터사거리,"127.1134688079","37.6413110616","210013.30616934274","460198.32958787633",N,서울,"100100166","1156"
"39008","221000122",담터농협,"127.1152892908","37.6408965865","210174.0152945542","460152.52788698487",N,서울,"100100166","1156"
"39001","221000123",협동마을,"127.1252379473","37.6404036097","211052.03477356277","460098.94379390404",N,서울,"100100166","1156"
"39009","221000124",담터,"127.1188748503","37.6379548648","210490.84645809542","459826.4568413398",N,서울,"100100166","1156"
"39002","221000155",담터,"127.1187762904","37.6381887784","210482.11556321182","459852.4050460323",N,서울,"100100166","1156"
"39004","221000156",협동마을,"127.1251756277","37.6405654928","211046.51120269438","460116.90189571586",N,서울,"100100166","1156"
"39082","221000182",한일아파트,"127.1414891612","37.5876171576","212495.00687476734","454242.87975890655",N,서울,"100100038","201"
"39038","221000241",돌다리.구리전통시장(중),"127.1387492607","37.6005006179","212250.9319074269","455672.28674070165",N,서울,"100100038","201"
"39045","221000242",돌다리.구리전통시장(중),"127.1384558842","37.6004117656","212225.04261605395","455662.3879331709",N,서울,"100100038","201"
"39010","221000243",한양대구리병원(중),"127.1336830954","37.6007076359","211803.57951409378","455694.6121259597",N,서울,"100100038","201"
"39029","221000244",한양대구리병원.새마을금고(중),"127.1331886366","37.6006193081","211759.93504434265","455684.7477222155",N,서울,"100100038","201"
"39028","221000245",교문사거리(중),"127.1290723723","37.6009043148","211396.44447932614","455715.8694159952",N,서울,"100100038","201"
